البرنامج (التصنيف الأول),تصنيف الاحتياج (التصنيف الثاني),نوع حليب الاطفال,قياس حفاضات الاطفال,قياس حفاضات عجزة,الكمية,هل حصلت العائلة (أو الفرد) على الخدمة,تاريخ الحصول على الخدمة,هل حصلت العائلة (أو الفرد) على الخدمة.1,تاريخ الحصول على الخدمة.1,_index,_parent_table_name,_parent_index,_submission__id,_submission__submission_time,_submission__validation_status,_submission__status
قانوني,استشارات قانونية,,,,1,لا,,,,15065,FamilyMembers,16680,487735022,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,أخرى,,,,1,لا,,,,15066,FamilyMembers,16681,487735029,2025-05-28,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,15067,FamilyMembers,16682,487735029,2025-05-28,,submitted_via_web
احتياجات مالية أو سبل العيش,أخرى,,,,1,لا,,,,15068,FamilyMembers,16684,487735034,2025-05-28,,submitted_via_web
التعليم,مرحلة ابتدائية,,,,1,لا,,,,15069,FamilyMembers,16685,487735034,2025-05-28,,submitted_via_web
التعليم,مرحلة ابتدائية,,,,1,لا,,,,15070,FamilyMembers,16686,487735034,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,أخرى,,,,1,لا,,,,15071,FamilyMembers,16687,487735045,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,أخرى,,,,1,لا,,,,15072,FamilyMembers,16688,487735045,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,مستلزمات نظافة شخصية,,,,1,لا,,,,15073,FamilyMembers,16688,487735045,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,معدات طهي,,,,1,لا,,,,15074,FamilyMembers,16688,487735045,2025-05-28,,submitted_via_web
التعليم,مرحلة ابتدائية,,,,1,لا,,,,15075,FamilyMembers,16689,487735045,2025-05-28,,submitted_via_web
التعليم,مرحلة ابتدائية,,,,1,لا,,,,15076,FamilyMembers,16690,487735045,2025-05-28,,submitted_via_web
قانوني,استشارات قانونية,,,,1,لا,,,,15077,FamilyMembers,16691,487735050,2025-05-28,,submitted_via_web
احتياجات مالية أو سبل العيش,أخرى,,,,1,لا,,,,15078,FamilyMembers,16691,487735050,2025-05-28,,submitted_via_web
احتياجات مالية أو سبل العيش,دعم مالي,,,,1,لا,,,,15079,FamilyMembers,16693,487735055,2025-05-28,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,15080,FamilyMembers,16694,487735055,2025-05-28,,submitted_via_web
قانوني,استشارات قانونية,,,,1,لا,,,,15081,FamilyMembers,16699,487735055,2025-05-28,,submitted_via_web
قانوني,استشارات قانونية,,,,1,لا,,,,15082,FamilyMembers,16700,487735055,2025-05-28,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,15083,FamilyMembers,16701,487735058,2025-05-28,,submitted_via_web
قانوني,استشارات قانونية,,,,1,لا,,,,15084,FamilyMembers,16701,487735058,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,مستلزمات نظافة شخصية,,,,1,لا,,,,15085,FamilyMembers,16702,487735058,2025-05-28,,submitted_via_web
التعليم,مرحلة ابتدائية,,,,1,لا,,,,15086,FamilyMembers,16703,487735058,2025-05-28,,submitted_via_web
قانوني,استشارات قانونية,,,,1,لا,,,,15087,FamilyMembers,16703,487735058,2025-05-28,,submitted_via_web
التعليم,مرحلة ابتدائية,,,,1,لا,,,,15088,FamilyMembers,16704,487735058,2025-05-28,,submitted_via_web
قانوني,استشارات قانونية,,,,1,لا,,,,15089,FamilyMembers,16704,487735058,2025-05-28,,submitted_via_web
احتياجات غذائية,حليب أطفال,1 (من 1 إلى 6 أشهر ),,,1,لا,,,,15090,FamilyMembers,16706,487735058,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,حفاضات أطفال,,3.0,,1,لا,,,,15091,FamilyMembers,16706,487735058,2025-05-28,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,15092,FamilyMembers,16707,487735065,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,مستلزمات نظافة شخصية,,,,1,لا,,,,15093,FamilyMembers,16708,487735065,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,مستلزمات نظافة شخصية,,,,1,لا,,,,15094,FamilyMembers,16709,487735065,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,مستلزمات نظافة شخصية,,,,1,لا,,,,15095,FamilyMembers,16710,487735065,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,مستلزمات نظافة شخصية,,,,1,لا,,,,15096,FamilyMembers,16711,487735065,2025-05-28,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,15097,FamilyMembers,16712,487735068,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,أخرى,,,,1,لا,,,,15098,FamilyMembers,16713,487735068,2025-05-28,,submitted_via_web
التعليم,مرحلة ثانية,,,,1,لا,,,,15099,FamilyMembers,16714,487735068,2025-05-28,,submitted_via_web
التعليم,مرحلة ابتدائية,,,,1,لا,,,,15100,FamilyMembers,16717,487735068,2025-05-28,,submitted_via_web
قانوني,استشارات قانونية,,,,1,لا,,,,15101,FamilyMembers,16718,487735068,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,بطانيات,,,,5,لا,,,,15102,FamilyMembers,16719,487735074,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,أخرى,,,,1,لا,,,,15103,FamilyMembers,16720,487735074,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,مستلزمات نظافة شخصية,,,,1,لا,,,,15104,FamilyMembers,16720,487735074,2025-05-28,,submitted_via_web
التعليم,مرحلة اعدادية,,,,1,لا,,,,15105,FamilyMembers,16721,487735074,2025-05-28,,submitted_via_web
التعليم,مرحلة ابتدائية,,,,1,لا,,,,15106,FamilyMembers,16722,487735074,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,حفاضات أطفال,,4.0,,1,لا,,,,15107,FamilyMembers,16723,487735074,2025-05-28,,submitted_via_web
احتياجات غذائية,حليب أطفال,أكثر من سنة,,,1,لا,,,,15108,FamilyMembers,16723,487735074,2025-05-28,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,15109,FamilyMembers,16724,487735079,2025-05-28,,submitted_via_web
قانوني,استشارات قانونية,,,,1,لا,,,,15110,FamilyMembers,16724,487735079,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,3,لا,,,,15111,FamilyMembers,16725,487735079,2025-05-28,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,15112,FamilyMembers,16727,487742694,2025-05-28,,submitted_via_web
احتياجات طبية أو صحية,أخرى,,,,1,لا,,,,15113,FamilyMembers,16727,487742694,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,4,لا,,,,15114,FamilyMembers,16728,487742694,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,أخرى,,,,1,لا,,,,15115,FamilyMembers,16728,487742694,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,مستلزمات تدفئة,,,,1,لا,,,,15116,FamilyMembers,16729,487742694,2025-05-28,,submitted_via_web
احتياجات طبية أو صحية,أخرى,,,,1,لا,,,,15117,FamilyMembers,16730,487742694,2025-05-28,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,15118,FamilyMembers,16731,487773393,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,أخرى,,,,1,لا,,,,15119,FamilyMembers,16731,487773393,2025-05-28,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,15120,FamilyMembers,16732,487773405,2025-05-28,,submitted_via_web
احتياجات طبية أو صحية,أخرى,,,,1,لا,,,,15121,FamilyMembers,16733,487773405,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,حفاضات أطفال,,5.0,,1,لا,,,,15122,FamilyMembers,16743,487773405,2025-05-28,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,15123,FamilyMembers,16744,487773414,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,أخرى,,,,1,لا,,,,15124,FamilyMembers,16744,487773414,2025-05-28,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,15125,FamilyMembers,16751,487773436,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,معدات طهي,,,,1,لا,,,,15126,FamilyMembers,16751,487773436,2025-05-28,,submitted_via_web
احتياجات طبية أو صحية,أخرى,,,,1,لا,,,,15127,FamilyMembers,16752,487773436,2025-05-28,,submitted_via_web
احتياجات طبية أو صحية,أخرى,,,,1,لا,,,,15128,FamilyMembers,16753,487773436,2025-05-28,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,15129,FamilyMembers,16757,487773450,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,أخرى,,,,1,لا,,,,15130,FamilyMembers,16757,487773450,2025-05-28,,submitted_via_web
احتياجات طبية أو صحية,أخرى,,,,1,لا,,,,15131,FamilyMembers,16758,487773450,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,أخرى,,,,1,لا,,,,15132,FamilyMembers,16761,487773467,2025-05-28,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,15133,FamilyMembers,16761,487773467,2025-05-28,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,15134,FamilyMembers,16762,487773476,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,أخرى,,,,1,لا,,,,15135,FamilyMembers,16762,487773476,2025-05-28,,submitted_via_web
احتياجات طبية أو صحية,أخرى,,,,1,لا,,,,15136,FamilyMembers,16762,487773476,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,أخرى,,,,1,لا,,,,15137,FamilyMembers,16764,487773484,2025-05-28,,submitted_via_web
احتياجات طبية أو صحية,أخرى,,,,1,لا,,,,15138,FamilyMembers,16765,487773484,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,15139,FamilyMembers,16765,487773484,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,أخرى,,,,1,لا,,,,15140,FamilyMembers,16767,487773495,2025-05-28,,submitted_via_web
احتياجات طبية أو صحية,أخرى,,,,1,لا,,,,15141,FamilyMembers,16769,487773495,2025-05-28,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,15142,FamilyMembers,16770,487773502,2025-05-28,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,15143,FamilyMembers,16771,487773516,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,15144,FamilyMembers,16771,487773516,2025-05-28,,submitted_via_web
احتياجات طبية أو صحية,أخرى,,,,1,لا,,,,15145,FamilyMembers,16773,487773516,2025-05-28,,submitted_via_web
احتياجات طبية أو صحية,أخرى,,,,1,لا,,,,15146,FamilyMembers,16774,487773516,2025-05-28,,submitted_via_web
احتياجات طبية أو صحية,أخرى,,,,1,لا,,,,15147,FamilyMembers,16775,487773516,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,أخرى,,,,1,لا,,,,15148,FamilyMembers,16776,487773527,2025-05-28,,submitted_via_web
احتياجات طبية أو صحية,أخرى,,,,1,لا,,,,15149,FamilyMembers,16777,487773527,2025-05-28,,submitted_via_web
احتياجات مالية أو سبل العيش,دعم مالي,,,,1,لا,,,,15150,FamilyMembers,16778,487773535,2025-05-28,,submitted_via_web
احتياجات طبية أو صحية,أخرى,,,,1,لا,,,,15151,FamilyMembers,16779,487773535,2025-05-28,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,15152,FamilyMembers,16782,487773545,2025-05-28,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,15153,FamilyMembers,16784,487786910,2025-05-28,,submitted_via_web
احتياجات طبية أو صحية,احتياج دواء,,,,1,لا,,,,15154,FamilyMembers,16787,487786910,2025-05-28,,submitted_via_web
احتياجات غذائية,حليب أطفال,أكثر من سنة,,,1,لا,,,,15155,FamilyMembers,16788,487786910,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,بطانيات,,,,1,لا,,,,15156,FamilyMembers,16789,487786933,2025-05-28,,submitted_via_web
احتياجات طبية أو صحية,احتياج دواء,,,,1,لا,,,,15157,FamilyMembers,16790,487786933,2025-05-28,,submitted_via_web
احتياجات طبية أو صحية,احتياج دواء,,,,1,لا,,,,15158,FamilyMembers,16794,487786962,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,15159,FamilyMembers,16796,487787087,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,15160,FamilyMembers,16799,487787102,2025-05-28,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,15161,FamilyMembers,16802,487787110,2025-05-28,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,15162,FamilyMembers,16804,487787181,2025-05-28,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,15163,FamilyMembers,16809,487787219,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,أخرى,,,,1,لا,,,,15164,FamilyMembers,16812,487787242,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,أخرى,,,,1,لا,,,,15165,FamilyMembers,16813,487787242,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,15166,FamilyMembers,16814,487787252,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,15167,FamilyMembers,16816,487787348,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,15168,FamilyMembers,16817,487787348,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,15169,FamilyMembers,16820,487787364,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,15170,FamilyMembers,16824,487787410,2025-05-28,,submitted_via_web
احتياجات طبية أو صحية,أخرى,,,,1,لا,,,,15171,FamilyMembers,16829,487787598,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,15172,FamilyMembers,16832,487787729,2025-05-28,,submitted_via_web
احتياجات طبية أو صحية,أخرى,,,,1,لا,,,,15173,FamilyMembers,16838,487787796,2025-05-28,,submitted_via_web
احتياجات مالية أو سبل العيش,دعم مالي,,,,1,لا,,,,15174,FamilyMembers,16843,487787837,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,15175,FamilyMembers,16847,487787881,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,15176,FamilyMembers,16851,487787915,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,15177,FamilyMembers,16856,487787980,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,15178,FamilyMembers,16861,487788027,2025-05-28,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,15179,FamilyMembers,16867,487788056,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,15180,FamilyMembers,16871,487788078,2025-05-28,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,15181,FamilyMembers,16877,487788095,2025-05-28,,submitted_via_web
